GEO.id,GEOID,GEO.display-label,LaborForceParticipationRate,LaborForceParticipationRate-MOE,EmploymentRate,EmploymentRate-MOE,UnemploymentRate,UnemploymentRate-MOE,FemaleLaborForceParticipation,FemaleLaborForceParticipation-MOE,FemaleCivilianEmployment,FemaleCivilianEmployment-MOE,CommutingToWork-DrivingAlone,CommutingToWork-DrivingAlone-MOE,CommutingToWork-Carpool,CommutingToWork-Carpool-MOE,CommutingToWork-PublicTransit,CommutingToWork-PublicTransit,CommutingToWork-Walked,CommutingToWork-Walked-MOE,CommutingToWork-Other,CommutingToWork-Other-MOE,CommutingToWork-Home,CommutingToWork-Home-MOE,PrivateWageSalary,PrivateWageSalary-MOE,"Income<10,000","Income<10,000-MOE",Income10k-15k,Income10k-15k-MOE,Income15k-25k,Income15k-25k-MOE,Income25k-35k,Income25k-35k-MOE,Income35k-50k,Income35k-50k-MOE,Income50k-75k,Income50k-75k-MOE,Income75k-100k,Income75k-100k-MOE,Income100k-150k,Income100k-150k-MOE,Income150k-200k,Income150k-200k-MOE,Income200K+,Income200K+-MOE,MedianHouseholdIncome,MedianHouseholdIncome-MOE,MeanHouseholdIncome,MeanHouseholdIncome-MOE,HouseholdsWithEarnings,HouseholdsWithEarnings-MOE,HouseholdsMeanEarnings,HouseholdsMeanEarnings-MOE,HouseholdsWSS,HouseholdsWSS-MOE,HouseholdsMeanSSIncome,HouseholdsMeanSSIncome-MOE,HouseholdsWPublicAssistanceIncome,HouseholdsWPublicAssistanceIncome-MOE,HouseholdsMeanPublicAssistanceIncome,HouseholdsMeanPublicAssistanceIncome-MOE,HouseholdsWFoodStampSNAPBenefits,HouseholdsWFoodStampSNAPBenefits-MOE,FamiliesIncome<10k,FamiliesIncome<10k-MOE,FamiliesIncome10k-15k,FamiliesIncome10k-15k-MOE,FamiliesIncome15k-25k,FamiliesIncome15k-25k-MOE,FamiliesIncome25k-35k,FamiliesIncome25k-35k-MOE,FamiliesIncome35k-50k,FamiliesIncome35k-50k-MOE,FamiliesIncome50k-75k,FamiliesIncome50k-75k-MOE,FamiliesIncome75k-100k,FamiliesIncome75k-100k-MOE,FamiliesIncome100k-150k,FamiliesIncome100k-150k-MOE,FamiliesIncome150k-200k,FamiliesIncome150k-200k-MOE,FamiliesIncome200k+,FamiliesIncome200k+-MOE,FamiliesMedianIncome,FamiliesMedianIncome-MOE,FamiliesMeanIncome,FamiliesMeanIncome-MOE,FamiliesPerCaptiaIncome,FamiliesPerCaptiaIncome-MOE,NonFamilyHouseholdsMedianIncome,NonFamilyHouseholdsMedianIncome-MOE,NonFamilyHouseholdsMeanIncome,NonFamilyHouseholdsMeanIncome-MOE,MedianWorkerEarnings,MedianWorkerEarnings-MOE,HealthInsuranceCoverage,HealthInsuranceCoverage-MOE,HealthInsuranceCoverage-Private,HealthInsuranceCoverage-Private-MOE,HealthInsuranceCoverage-Public,HealthInsuranceCoverage-Public-MOE,FamiliesBelowPovertyLevel,FamiliesBelowPovertyLevel-MOE,MarriedCouplesBelowPovertyLevel,MarriedCouplesBelowPovertyLevel-MOE,PeopleIncomeBelowPovertyLevel,PeopleIncomeBelowPovertyLevel-MOE,ChildrenUnderPovertyLevel,ChildrenUnderPovertyLevel-MOE
1400000US17091010500,17091010500,"Census Tract 105, Kankakee County, Illinois",64.5,4.5,63.1,4.6,0.3,0.5,56.8,6.5,56.7,6.4,90,4.4,7.4,3.9,0,0.9,1.7,1.1,0.3,0.5,0.7,0.9,80.3,5.1,1.8,1.3,0.7,1.1,12.2,4.8,4.3,3.3,9.8,4.5,19.1,6,16.1,5.5,19.5,6.1,5.7,3.7,10.6,5,77230,10728,101305,12365,76,5.2,99197,12432,30.1,4.8,25852,3823,0,1.2,,,4.3,3.1,0,1.8,1.1,1.7,4,3.3,3,3,9.8,5.6,21.6,7.1,15.9,6,22.5,7.9,7.2,5,14.9,7.3,92000,12898,120867,17883,39177,4709,41118,14996,55742,10705,32220,8853,93.6,3.4,83.5,5.5,26.3,5.6,1.1,1.7,1.3,2,3.4,1.8,0,2.6
1400000US17091010601,17091010601,"Census Tract 106.01, Kankakee County, Illinois",68.2,4.2,64.5,4.1,3.7,2.1,62.7,6.1,59.2,6.1,87,3.9,7.3,3.5,1,1,0.3,0.4,0.3,0.4,4.1,1.9,84.5,3.5,2.8,2.3,2,1.9,4.3,2.4,7.6,2.9,10.5,4,17.9,5,17.2,4.7,26.7,5.9,5.8,3.2,5.1,2.1,81828,11554,94690,10143,81.9,4.1,98431,11396,26.7,3,20425,2985,0.4,0.7,,,3.6,2.5,1.2,2,0.6,0.9,1.9,1.9,5,2.7,8.6,3.9,18.7,5.9,20,5.7,30.5,7.3,7.2,3.9,6.3,2.6,96462,9821,106763,11907,32518,3693,32614,12165,42237,8503,41243,2031,97.7,1.5,88.2,4,21.3,3.5,1.8,2.2,0.7,1,2.8,2.8,3.3,4.3
1400000US17091010602,17091010602,"Census Tract 106.02, Kankakee County, Illinois",64.7,6.2,60.5,6.5,4.2,2.8,54.9,9.8,53,9.9,82.9,6.7,7.9,4.4,0.4,0.8,2.3,3.7,2.1,3.2,4.2,3,82.4,4.9,2.3,2.3,7.4,5.5,12.7,5.2,5.5,3.5,15.5,6.4,26.6,7.1,11.7,5.4,13.7,5.6,2.3,2.4,2.4,1.9,55505,8169,64956,7358,82.2,6.4,65093,9448,30.3,6.2,17138,2994,4,2.7,4217,1782,20.6,6.1,3.6,3.6,6.6,6.1,7,4.9,5.2,4.4,11.1,7.7,28.2,8.7,16.5,7.8,15,6.5,3.3,3.4,3.4,2.8,68661,7849,73917,9445,24468,2955,38472,10109,40947,7278,31206,2579,96.9,1.7,70.1,6.5,38.4,7.1,17.2,8.3,9.3,5.7,19.6,8,30.3,15.8
1400000US17091010701,17091010701,"Census Tract 107.01, Kankakee County, Illinois",73.4,4.3,68.7,5.8,4.8,2.5,65.3,6.9,57.5,9.3,90.6,4.1,5.9,3.3,0,1.1,0.5,0.7,1.7,1.5,1.4,1.2,86.7,3.7,2.8,2,1.3,1.4,6.3,3.5,4,2.8,9.8,3.6,24.6,6.8,12.3,5.1,27.3,5.6,6.5,3.6,5.2,3.2,81083,17870,91539,9213,87.2,3.1,93559,9811,22.3,4.1,16857,2018,0,1.7,,,3.6,2.5,0,2.4,0,2.4,1.9,1.6,2.3,2.1,4.4,2.3,24.8,7.9,17.9,7.3,33.5,7.2,8,5,7.3,4.6,97368,10709,108622,11751,31864,3179,45000,9994,45590,6890,44239,5466,93.8,2.6,85,4.6,16.7,3.8,0,2.4,0,3.2,2.3,1.1,0.4,0.8
1400000US17091010702,17091010702,"Census Tract 107.02, Kankakee County, Illinois",67.9,4.6,63.6,4.7,4.2,1.9,62.8,5.6,59.1,5.8,88.4,5.2,6.8,4.1,0.8,1.1,1.3,1.5,1.3,1.6,1.5,1.4,86.6,4.1,2.4,2.9,6.2,4.1,8.5,3.4,9.6,4.9,12,4.6,28.8,6.8,16.7,5,11.9,4.7,1.8,1.9,2,3.1,56556,4712,63395,7181,85.7,3.7,63090,8209,33.5,5.3,16737,2381,2.1,2,4060,1531,14.3,4.8,1,1.5,2.2,2.5,3.3,3.9,10.7,5.7,15.1,6.9,28.2,8.4,21.7,6.7,15.7,7,2,2.8,0,1.6,64571,10062,68524,5932,25051,2889,37676,12647,50289,15560,31486,3366,94.4,2.9,80.6,6.4,28.3,6.8,5.5,4.6,4.7,5.2,9.1,5.1,8.9,10
1400000US17091010800,17091010800,"Census Tract 108, Kankakee County, Illinois",56.3,6,53.3,6,3,1.8,55.9,7.8,54,7.6,81.6,8.4,9.5,5.9,0.5,0.7,3.9,3,3.9,3.8,0.5,0.9,79.3,6.6,5.6,2.9,2.7,2,11.3,3.7,8.1,4,11.2,3.9,25.2,6.7,16.4,5.4,17,6.1,1,1.6,1.5,2,62768,7473,74257,14876,73.9,6,65132,6738,32.2,5.1,19572,3315,1.3,1.3,,,11.2,3.6,2.2,2.3,0.9,1.3,7,4,6.5,4.4,12.2,5.2,25.5,8.6,19.3,7.1,22.9,8.1,1.3,2.3,2.1,2.8,69861,8260,87844,20292,28718,5463,28516,12761,35884,7285,38711,8067,93.2,3.4,69.4,6.1,37.6,6.2,8.3,4.1,7,4.4,16.9,6.2,30.1,15.2
1400000US17091010900,17091010900,"Census Tract 109, Kankakee County, Illinois",56.1,4.6,51.5,4.7,4.6,3.5,49.5,7.6,46.5,7.7,79.6,5.2,8.2,3.8,0,1.5,3.7,2.6,2.5,2.5,6,2.8,81.6,5.1,3.5,3.5,2.4,1.8,10.4,4.9,7.5,4.3,12.3,5.6,28,6.5,16.8,7.1,13.3,4.9,2.3,1.9,3.3,2.5,63574,3917,69277,7723,77.6,4.9,68914,9630,32.5,5.8,23695,2833,2.7,2.3,1964,1310,18.1,6.5,0,2.7,1.7,1.9,7.1,4.7,4.3,3.5,14.3,7,26.2,6.2,19.9,9.2,18.2,6.2,3,2.8,5.4,4,71222,7178,82239,11148,26649,3054,36786,14505,45581,8110,35610,2848,91.6,3.6,65,6.2,40.1,6.2,0.7,1.1,0.9,1.4,8.8,3.2,0,2.8
1400000US17091011000,17091011000,"Census Tract 110, Kankakee County, Illinois",45.2,6.3,38.1,5.7,7.1,3.5,43.1,6.4,39.4,6.5,74.1,8.1,14.6,6.6,0,4.4,0.3,0.5,8.9,6,2.1,3,84.2,8.4,22.2,6.2,10.3,6.9,13.1,4.9,14.5,6.3,20.3,7.4,9.9,3.7,4.3,3.7,2.5,2.5,2.7,3.7,0.2,0.5,26607,4305,37703,7570,52.7,7.3,43605,7043,40.3,7.9,15205,3685,10.8,7.2,2402,1426,49,9.1,12.7,7.9,5.1,5.6,13.7,7.1,19.2,8.5,26,9.8,11.4,5.7,4.9,5.5,1.9,2.2,4.7,6.3,0.4,0.8,33906,8198,46271,11151,15035,2996,14095,4688,23791,7845,26304,2290,89.5,3,39.8,7.9,61.1,6.7,22.2,9.6,17.9,12.1,31.6,8.7,43,20.1
1400000US17091011100,17091011100,"Census Tract 111, Kankakee County, Illinois",62,4.8,59.6,4.9,2.4,1.6,58.6,6.2,57.4,6.1,87.9,4.7,5.7,4.2,0,2.8,2.2,1.4,0,2.8,4.2,2.5,85.5,4.8,1.6,1,4.1,2.3,14.1,4.8,8,3.7,18.1,6.9,25.1,5.6,17.4,7.1,8.4,3,2.8,2.2,0.4,0.5,53500,9775,59319,4892,75.9,5,60535,6669,33.3,5.3,18236,2040,1,1.1,,,15.7,5.2,0.7,1,1.8,1.8,11,5.3,10.3,4.6,20,8.2,20.6,5.7,19.5,8.6,12.3,4.3,3.2,2.9,0.5,0.8,58309,9451,64679,6435,23539,2580,46667,10256,45475,6788,31406,4214,95.3,2.5,75.6,5.5,35.6,6.3,8.1,4.5,4.1,3.7,10.3,4,9.4,7.1
1400000US17091011200,17091011200,"Census Tract 112, Kankakee County, Illinois",60.7,4.9,56,4.8,4.7,1.7,54,6.4,52,6.7,86.3,4.8,8.8,5.4,0,2.7,2.7,2.9,0,2.7,2.2,1.6,79.9,5.4,3.3,1.8,2.7,3,6.8,3,3.5,2.3,21,6,22.5,5.4,13.7,4.4,18.6,4.9,3.8,2.3,4.2,3.5,63750,8856,75943,6830,74.2,5.3,74128,9431,40.6,5.9,21115,2683,4,2.2,5394,4376,13.2,5.4,1.7,1.9,1.1,1.6,3.9,2.8,1.1,1.4,16.7,6.2,24.9,6.8,16.3,5.4,23.5,5.9,5.2,3.1,5.6,4.8,75875,9204,87472,8050,30810,2177,38333,5062,40082,8588,35756,4735,96.2,2,80.5,4.6,40.5,6.3,3.6,2.8,3,2.8,5.9,2.9,4.5,5
1400000US17091011300,17091011300,"Census Tract 113, Kankakee County, Illinois",58.7,4.6,53.9,4.9,4.7,1.8,56,6,51.9,6.3,91.2,3.7,6.6,3.1,0,2.7,0,2.7,0.9,1,1.3,1.2,78.6,4.8,6.2,2.5,1.3,1.2,4.9,3.3,9,4.6,20.5,5.8,29.1,6.8,9.9,3.4,13.1,3.8,3.4,2.8,2.5,2,59063,6030,70132,7798,78.5,4.4,66024,8553,36.1,5.7,20246,2413,2.7,1.9,1479,1054,14.3,5,2.3,2.1,0,4.4,5.4,4.4,13.1,6.7,12.2,5.1,36.1,8.5,8.7,3.8,16.1,5,4.1,4,2,2.1,62861,4096,72823,8305,28544,3632,45720,2638,61631,17233,38565,8742,94.7,2.2,70.6,7,38,6.4,5.6,4.5,1.2,1.6,9.3,4.7,11,11.3
1400000US17091011400,17091011400,"Census Tract 114, Kankakee County, Illinois",43.6,6,38.7,6.6,4.9,2.7,38.1,8.8,34.3,8.5,82.5,8.3,8,5.9,2.9,2.5,2.7,3.9,3,3.9,1,1.6,88.6,5.5,29.4,6.5,6.5,3.5,8.6,3.7,9.7,5.2,18.4,6.5,12.9,4.7,10,4.7,1.1,1.4,2.8,2.5,0.6,0.8,30750,6244,44193,11234,54.2,7.2,47812,8073,33.3,6.7,19111,2338,5.8,3.9,593,152,39.1,7.1,27.7,9.2,3.3,3.7,2.8,3.1,7.7,7.2,20,9.3,17.4,7.9,13.6,7.6,1.9,2.4,4.7,4.3,0.9,1.4,41293,6179,57376,18839,18918,6337,16767,4595,25062,5470,26212,5253,91.2,4.4,42.4,8.7,57.2,7.5,32.4,9.8,9.6,8.4,30.3,7.6,49,16.1
1400000US17091011500,17091011500,"Census Tract 115, Kankakee County, Illinois",49.7,6.2,42.5,5.8,7.2,3.2,47.5,9.1,43.4,8.3,85.3,7.5,5.2,4.7,2.2,2.6,0.1,0.4,1.6,2.5,5.5,5.4,82.7,6.8,10.9,5.5,11.9,6,25.1,8.5,8.5,4.1,14.2,5.4,19,6.8,5.2,3.9,4.8,3.5,0,3.6,0.5,1.1,28250,8848,38256,4679,68.8,6.8,39926,6171,36.6,7.4,12256,2063,2.1,1.8,1981,2985,41.4,8.5,10.4,6.1,10.8,6.4,22.2,9.1,5.8,5.4,20.1,8,16,6.7,7.3,5.4,6.7,4.9,0,5,0.7,1.5,35625,9884,42387,6214,13438,1511,17563,5931,23271,5372,21071,2487,90.2,4,51.5,7.8,52.4,7.7,31.7,9.3,13.6,10.8,35.1,8.9,46.4,13.4
1400000US17091011600,17091011600,"Census Tract 116, Kankakee County, Illinois",51.7,7,37.1,7.8,14.6,4.8,55.8,9,46.1,10,64.2,16,16,11.7,11.9,9.6,2,3,5.9,6.3,0,6.6,81.3,9,24.6,9.5,8.5,5.5,12.2,6.4,13,6,20.5,10,15.7,9,0.8,2.5,4.8,5.5,0,5.5,0,5.5,29000,7424,34029,7124,59.1,9.7,37374,9786,34.9,8.8,13844,1880,7.4,5.3,1767,745,58.5,11.9,19.7,11.6,6.7,7.4,8.1,6.8,13.4,7.3,29.9,14.4,12.7,11.9,1.4,4.3,8.1,9.3,0,9.2,0,9.2,36667,7793,39920,11034,12391,3218,18214,9296,23953,6812,17804,6638,88.7,6.2,40.2,12.8,60,12.2,34.5,13.3,28,19.6,40.2,14,40.5,25.7
1400000US17091011700,17091011700,"Census Tract 117, Kankakee County, Illinois",55.9,5.7,43.3,6.2,12.7,3.8,51.2,8.2,44.1,8.2,78.7,8.2,9.2,6.1,7,6.2,0.6,0.9,3.5,3.8,1,1.8,84,6.2,21.5,7.8,12,5,14.8,5.5,12,5.2,11.2,4.4,18.2,5.4,5.5,4,4.8,3.7,0,2,0,2,27599,6949,34756,4534,67.4,6.9,37517,4676,27.2,5,14391,2474,2,2.1,1485,296,44.8,7.3,31.1,10.3,10.4,8,11.6,6.2,11.1,7.6,12,5.9,16.6,7.5,4.8,4.5,2.4,2.8,0,3.4,0,3.4,22297,8553,29357,5414,14227,2011,23958,19596,37230,8307,17790,3245,88.2,4.3,37.7,7.5,58.9,6.5,50.3,11.5,22.3,16.9,46.3,8.3,62.7,12.9
1400000US17091011800,17091011800,"Census Tract 118, Kankakee County, Illinois",65,5.8,63,5.9,2,1.4,58.4,7.8,57.9,7.7,76.9,7.7,14,6.6,0.6,1.1,2,1.8,2.6,2.4,3.9,3.3,87.2,5.2,0.7,1.2,11.2,6.6,9.6,3.8,12.4,5.2,12,4.3,23.2,6.8,19,6.3,8.1,4.9,3.8,3.3,0,2.5,53785,6145,58249,6235,75.4,6.3,60078,6916,31.2,5.6,21831,2680,3.9,2.6,1543,959,16.6,7.9,1.2,1.8,6.7,5.1,2.5,2.7,12.2,7.7,11,5.3,22.5,9,28.6,9.1,11.8,7.5,3.6,4.1,0,3.9,66688,8794,68219,7493,24211,2632,30093,8033,38365,8804,31863,5844,85.8,7.4,66.2,8,35.5,7.1,9.7,5.6,2.4,3.8,13.3,6.9,26.2,16.8
1400000US17091011900,17091011900,"Census Tract 119, Kankakee County, Illinois",76.4,5.2,71.6,6.3,4.8,3,73.8,6.3,68.1,7.1,84.4,7.5,10.7,6.3,0.7,1,2.2,2.5,0,3.5,2.1,2.2,92.9,5.4,9.6,7.1,1.6,1.9,8,4.7,9.5,6.6,17.3,7.8,32.5,8.3,11.5,6.8,6,3,2.5,3.1,1.5,1.8,55417,11815,58141,7289,81.5,6.1,54993,6154,22.4,5.2,15841,2797,0.7,1.1,,,16.2,7.8,5.7,6.9,1.2,2.1,4.5,4.2,6.3,7.8,15.6,8.3,34.7,11.2,17.4,10.2,8.1,4.7,4.2,5.4,2.4,3.1,65658,9343,69524,11020,24328,3790,38750,13392,37563,7148,30046,3058,89.6,6,65.9,10.8,33.3,7.7,11.4,8.1,12,11.8,11.2,5.9,8.7,8.9
1400000US17091012000,17091012000,"Census Tract 120, Kankakee County, Illinois",54.1,4.4,49.6,4.4,4.5,2.1,53.1,6,49.4,6.2,67.5,5.1,11.2,4.3,0.5,0.8,16.7,3.9,1,1,3,1.5,82.7,5.4,15.6,8.3,8.4,5.8,9.1,4.4,12.9,6.4,12.8,4.7,12.5,4.7,11.8,4.5,15.4,5.5,0.6,1,1,1.1,39547,5492,53178,5475,69.1,7.4,57084,7419,27.8,5.6,18420,2507,7.8,5.9,3345,2521,31.8,7.9,13.5,9.1,9.1,8.8,5.2,4.8,11.5,7.3,12.8,5.1,7.5,4.3,16.3,6.9,21.5,7.9,1,1.6,1.6,1.8,48779,10359,62388,7948,16852,1705,30188,12606,35723,7541,7126,2223,92.8,2.1,66.4,5.4,34.4,5.7,27,9.6,3,4,29,7.8,43.9,17
1400000US17091012100,17091012100,"Census Tract 121, Kankakee County, Illinois",58.4,5.7,54.6,5.9,3.8,2,51.4,7.9,49.3,7.8,88.8,5,6.3,4,0,1.9,2.3,3.4,2.6,3.2,0,1.9,77.3,7.7,5.8,4.4,2.8,2.5,10.3,3.6,13.8,5.9,13.8,5.4,19.7,6,10.8,5.6,17,5.6,1.9,1.8,4.1,3.4,51538,5521,72956,9955,72.4,6.4,72279,13003,33.4,5.8,18355,1456,4.8,3.7,2480,1196,6.8,3.2,3.8,4.3,4.5,4.4,4.4,3.8,8.8,6.1,16.5,7.5,20.3,7.3,12.6,8.5,20.9,8,2.2,2.4,6,5.6,61771,12545,85752,15208,29655,4226,44375,24238,53008,12465,31891,6482,90.4,5,70.7,7.7,36.3,6.5,9.4,6.1,4.2,6,9.7,4.7,11.1,12.3
1400000US17091012200,17091012200,"Census Tract 122, Kankakee County, Illinois",60.7,6.4,58.6,6.3,2,1.6,62.2,8.7,60.3,8.9,83.4,7.2,5.8,3.4,1.4,2.2,1.1,1.5,7.6,6.8,0.6,1,83.9,6.5,8.9,5.3,3.3,3.5,12.2,6.5,13.5,6.2,10.2,5.1,20,6.7,16.1,5.7,10.3,4.8,3.8,2.9,1.6,1.8,51750,5680,60200,6645,73.5,7,63135,8411,32.3,7.7,19983,3187,4.6,3.2,6875,5421,15.2,6.9,1.5,2.3,2,3.1,8.5,8.5,12.2,7.6,10.9,7.1,20.3,8.6,20.6,9.3,15.2,7.2,6.2,4.7,2.7,3,61689,18568,74564,10199,23620,3814,30969,8930,35357,6456,31426,3678,90.6,7.2,75.6,9.5,29.3,8.5,9,8.4,7.2,10.5,21.9,11.3,21,19.8
1400000US17091012300,17091012300,"Census Tract 123, Kankakee County, Illinois",60.4,5.1,48.5,5.6,12,4.2,57.9,8,45,8,61.9,8.7,7.8,6.5,8.9,4.2,6.5,5.1,11,6.1,3.9,3,86.5,4.8,21,7.4,7.4,3.7,19.7,7.1,8.3,4.1,12.5,4.9,19,6.5,8.8,3.9,3.2,2.2,0,1.9,0,1.9,26743,5968,37543,3955,75.3,5.9,39447,4512,23.4,5.2,13900,2233,3.6,2.7,2785,1740,54.3,7.8,15.6,7.3,2.5,2.9,24,8.9,4,3.4,18.3,7.7,23.2,8.7,11.9,6.4,0.6,1.1,0,3.3,0,3.3,43636,17317,40231,5040,13331,2044,18455,5176,30533,6351,21172,1883,84.3,4.2,31.6,6.2,60.2,5.7,36.8,8.9,27.5,13.1,39.9,9.5,49.2,16.4
1400000US17091012400,17091012400,"Census Tract 124, Kankakee County, Illinois",64,5.1,58.5,6.3,5.6,3.3,64.7,6.1,57.3,7.5,83.8,5.2,6.9,3.7,3.9,3.4,1.2,1.9,1.5,2,2.7,2.3,77.8,7.4,11.6,4.8,7.4,3,10.5,4.3,13.6,4.8,16.8,5.8,15.3,6.1,15.8,5.6,7.2,2.8,1.5,1.4,0.4,0.6,42301,6063,51014,5103,69.6,5.8,56402,6494,33.6,4.8,15452,1859,3.5,2.2,2054,1659,31.7,7.4,6.8,6.5,0,2.6,10.8,5.8,15.1,7.2,18.4,7.4,15.3,6.8,20.5,7.5,10.9,4.4,1.6,1.9,0.6,1,48889,23655,60673,7481,19328,2342,23090,11385,32748,7364,27381,5719,90.6,3.3,53.2,8.5,47.8,8.5,15.6,7.2,2.4,3.5,21.7,6.3,32.1,13.9
1400000US17091012500,17091012500,"Census Tract 125, Kankakee County, Illinois",60.4,5.4,56.8,4.9,3.6,2.3,55.1,8.6,53.8,8.5,65,8.8,10.3,5.8,16.3,6.1,5.2,4.6,0.6,1,2.6,2.3,86.8,5.5,9.7,5.6,6.9,5,13.4,6.3,15.2,7.2,12.9,5.6,19.4,8.6,6.9,3.1,9.1,6.1,4.5,4.8,2.2,2.4,43380,12912,63656,17003,83.6,6.8,65944,18667,25.8,7.6,17556,3234,2.2,2,1793,1897,17.2,7.5,11.5,7.8,6.2,4.6,6.4,4.5,10,7.6,15.8,7.2,19.7,10.6,8.5,4.1,12.6,8.2,6.2,6.6,3,3.3,50000,18039,74955,22385,20262,3676,24258,4220,29692,7005,20321,4026,85,5.2,43.5,7.3,52.3,7.5,24.1,10.2,15,11.7,35.5,7.6,49.6,17
1400000US17091012600,17091012600,"Census Tract 126, Kankakee County, Illinois",56.3,3.4,52.9,3.8,3.3,1.6,55.7,4.4,51.2,5.4,81.1,5.8,9,4.9,0.4,0.6,1.8,1,0.6,0.9,7.1,4.1,77.8,4.2,5.6,3.1,3.8,1.8,6.6,2.2,8.8,2.9,8.8,2.4,22.5,4.6,17.6,4.3,15.3,3.3,7.2,2.8,3.8,2.5,70774,4058,82024,10114,73.9,3.8,86465,12347,34.8,2.9,20393,1903,4.3,2.5,1955,1624,12.9,4.7,2,1.3,1.5,1.3,2.8,1.7,3.7,2.1,8.3,3.4,25.2,6,21.2,5.5,19.8,4.6,10.1,3.8,5.3,3.7,83393,11735,100301,14151,31645,3783,31302,2396,38193,4720,37096,2453,93.7,2.3,78.9,5.8,30.2,4.2,4.2,2.2,2.2,1.5,6.5,2.1,7.4,4.2
1400000US17093890101,17093890101,"Census Tract 8901.01, Kendall County, Illinois",80.9,4.6,77.1,5.2,3.8,1.8,76,6.3,71.7,7,81.4,5.5,7.8,5,6,3,0,0.3,0.3,0.5,4.5,2.6,83.9,4.5,0.6,1,0.4,0.8,0.6,1,2.9,3.3,8.7,5,22.2,7,17.1,7,23,5.9,16.1,6.9,8.4,4.1,98027,11393,110291,9088,94.5,3.5,110225,9770,10.8,4,25220,4644,0.5,0.8,,,3.3,2.9,0,0.5,0,0.5,0,0.5,3.4,3.9,5.9,4.8,19.5,7.2,17.6,7.3,25.3,6.6,18.9,8.1,9.4,4.5,106042,17368,117696,9682,36074,3033,65056,18646,67919,17439,52228,8684,93.4,3.1,86.5,5,13.1,4,0,0.5,0,0.6,0.4,0.4,0,0.4
1400000US17093890102,17093890102,"Census Tract 8901.02, Kendall County, Illinois",65.8,4,62.3,4.4,3.5,1.9,59.6,6.4,54.4,6.6,79.6,4.7,7.9,3.5,6,3.3,1.8,1.6,0,0.4,4.8,2.6,82.8,4.7,2.2,2.7,1.4,1.6,2.7,2,6,3.7,9.9,4.4,11.7,4.1,14.9,4.6,22.6,5.1,16.6,5.1,11.9,4.2,102364,8716,116461,10500,81.8,4.6,122940,13452,23.3,5,18297,3074,1.4,1.6,,,2.3,2.3,2.9,3.4,0,0.8,0.9,1.5,2.8,2.3,7.7,3.4,11.2,4.4,14.5,4.6,24.9,6.3,20.5,6.5,14.6,5.2,116607,6228,131160,13896,38764,3803,50163,15546,62454,14513,48583,6687,98.8,1.1,90.2,3.7,17.9,4.5,2.9,3.4,1.1,1.7,4.5,3.5,6.8,7.8
1400000US17093890201,17093890201,"Census Tract 8902.01, Kendall County, Illinois",71.3,4.2,67.5,3.9,3.8,2.1,67.4,6.1,64.5,5.9,91.1,3.2,3.9,2.5,1.2,1.2,0,1.2,0,1.2,3.7,1.8,87,4.5,3.2,3.2,0.7,1.1,4.5,2.7,7.3,3.6,8.4,4.1,32.4,8.2,12.6,4.8,18.7,5.5,6.6,4.4,5.7,3.1,70478,5808,85242,7511,84.1,4.4,84866,7919,24.3,4.9,22623,2983,1.3,1.2,6771,6856,9.1,5.1,3.2,3.8,0,2.1,4.2,4,7.6,4.7,8.4,4.2,24.1,8.7,13.8,6,22.6,7,8.6,5.6,7.4,4,82629,19872,92915,9626,30147,2816,60441,6646,52431,7851,35699,7687,96.4,2.1,78.8,4.7,32.1,5.2,3.2,3.8,1.1,1.7,4.4,3.1,3.5,5.4
1400000US17093890202,17093890202,"Census Tract 8902.02, Kendall County, Illinois",68.6,4.6,63.3,4.1,5.3,2.2,62.2,6,57.7,5.6,84.4,4.6,8.6,3.5,1,0.8,0.6,0.7,0.9,1,4.7,2,84.7,5,1.2,1.3,1.2,1.2,12,5,8,3.5,19.4,5.1,21.1,4.3,16.1,5.3,13.4,4,7.2,4.8,0.5,0.7,61313,4717,74448,10081,81.6,4.1,69638,9732,33.1,4.7,19362,2050,3.3,2.2,3774,1766,14.9,4.7,0.7,1,0.8,1.1,8,5.3,5.8,4,20.6,6.8,20.6,4.8,19.4,6.4,15.2,4.8,8.8,5.8,0,3.1,64598,8000,76431,9529,23706,2793,29688,3680,59450,36382,31706,6173,94.9,2.1,71.3,7.3,36.6,6.7,6.2,4.3,3.8,5.7,7.9,4.3,7.3,5.3
1400000US17093890301,17093890301,"Census Tract 8903.01, Kendall County, Illinois",73,4.7,70,5.2,2.9,1.8,71.5,6.6,67.7,7.4,85.4,5.2,5.8,3.6,2.6,1.8,0,0.8,1.3,1.6,4.9,2.9,87.6,4.9,0.3,0.6,1.1,1.4,4.4,3.7,5.5,4.3,12.7,5.4,22.8,8,19.4,6.4,21,5.5,6.8,3.9,6,3.1,83074,12964,92656,8134,90.7,4.8,86913,8821,23.4,5,21008,3587,2.9,3.4,,,6.9,4.2,0,1.6,1.4,1.8,4.9,4.3,3.2,3.4,8.7,5.1,19.1,7.4,24.9,8,22.5,6.1,7.8,4.6,7.6,3.9,91582,4549,100904,9682,31419,3441,52595,25530,57794,9943,35786,4590,94.6,3.1,80.5,4.9,23.3,4.1,4,3.1,2.2,2.9,5.8,3.5,10.7,9.4
